video_id 	video_url 	text 	start 	duration 
IwHjl9iGgiQ	https://www.youtube.com/watch?v=IwHjl9iGgiQ	FM	488.187	1.535
IwHjl9iGgiQ	https://www.youtube.com/watch?v=IwHjl9iGgiQ	E EAS  ITTN  WO E A  R	498.564	29.83
IwHjl9iGgiQ	https://www.youtube.com/watch?v=IwHjl9iGgiQ	PEUIL EQESX-TE Y	525.958	9.176
IwHjl9iGgiQ	https://www.youtube.com/watch?v=IwHjl9iGgiQ	REKI A 1OUBR A MYE	533.332	16.35
IwHjl9iGgiQ	https://www.youtube.com/watch?v=IwHjl9iGgiQ	S  WUTOR A , -.OB	549.549	6.139
IwHjl9iGgiQ	https://www.youtube.com/watch?v=IwHjl9iGgiQ	WHSATH.S E	550.983	15.983
IwHjl9iGgiQ	https://www.youtube.com/watch?v=IwHjl9iGgiQ	M LLD TH.	565.631	21.722
IwHjl9iGgiQ	https://www.youtube.com/watch?v=IwHjl9iGgiQ	RO EU THXT Y E POIS	582.014	9.71
IwHjl9iGgiQ	https://www.youtube.com/watch?v=IwHjl9iGgiQ	Y HA OF ASOFIK	590.022	3.971
IwHjl9iGgiQ	https://www.youtube.com/watch?v=IwHjl9iGgiQ	ALHA	593.759	8.442
IwHjl9iGgiQ	https://www.youtube.com/watch?v=IwHjl9iGgiQ	NAUN ATGRCK	601.767	19.987
IwHjl9iGgiQ	https://www.youtube.com/watch?v=IwHjl9iGgiQ	RENOTB ERILL TH PEG THRI	619.151	6.24
IwHjl9iGgiQ	https://www.youtube.com/watch?v=IwHjl9iGgiQ	E EC	625.257	9.51
IwHjl9iGgiQ	https://www.youtube.com/watch?v=IwHjl9iGgiQ	U BR THILIG H	634.166	2.97
IwHjl9iGgiQ	https://www.youtube.com/watch?v=IwHjl9iGgiQ	ATT	636.435	9.643
IwHjl9iGgiQ	https://www.youtube.com/watch?v=IwHjl9iGgiQ	AD G TBE B UYS 'S	643.075	3.003
QSRaMfmwAv8	https://www.youtube.com/watch?v=QSRaMfmwAv8	hi everyone welcome to today's video so	0.0	3.84
QSRaMfmwAv8	https://www.youtube.com/watch?v=QSRaMfmwAv8	there are two narratives that are going	2.399	3.601
QSRaMfmwAv8	https://www.youtube.com/watch?v=QSRaMfmwAv8	on in the market right now the first set	3.84	3.479
QSRaMfmwAv8	https://www.youtube.com/watch?v=QSRaMfmwAv8	of people they believe that you know	6.0	2.94
QSRaMfmwAv8	https://www.youtube.com/watch?v=QSRaMfmwAv8	what the U.S market has corrected by	7.319	4.381
QSRaMfmwAv8	https://www.youtube.com/watch?v=QSRaMfmwAv8	roughly 35 same thing is going to happen	8.94	4.739
QSRaMfmwAv8	https://www.youtube.com/watch?v=QSRaMfmwAv8	in Indian market also that Nifty is	11.7	4.439
QSRaMfmwAv8	https://www.youtube.com/watch?v=QSRaMfmwAv8	going to correct from 18 000 level to 15	13.679	4.501
QSRaMfmwAv8	https://www.youtube.com/watch?v=QSRaMfmwAv8	000 level and then I will go and invest	16.139	3.9
QSRaMfmwAv8	https://www.youtube.com/watch?v=QSRaMfmwAv8	the second category of people say that	18.18	3.359
QSRaMfmwAv8	https://www.youtube.com/watch?v=QSRaMfmwAv8	you know what Indian markets are fairly	20.039	3.361
QSRaMfmwAv8	https://www.youtube.com/watch?v=QSRaMfmwAv8	valued it's not as if there is anything	21.539	4.08
QSRaMfmwAv8	https://www.youtube.com/watch?v=QSRaMfmwAv8	overvalued here and you keep on buying	23.4	4.139
QSRaMfmwAv8	https://www.youtube.com/watch?v=QSRaMfmwAv8	stuff at whatever levels prices you are	25.619	3.841
QSRaMfmwAv8	https://www.youtube.com/watch?v=QSRaMfmwAv8	getting at smart people what they are	27.539	3.181
QSRaMfmwAv8	https://www.youtube.com/watch?v=QSRaMfmwAv8	doing is that they are somewhere in the	29.46	2.76
QSRaMfmwAv8	https://www.youtube.com/watch?v=QSRaMfmwAv8	middle so what they are simply saying is	30.72	2.999
QSRaMfmwAv8	https://www.youtube.com/watch?v=QSRaMfmwAv8	that you know what really good assets	32.22	3.6
QSRaMfmwAv8	https://www.youtube.com/watch?v=QSRaMfmwAv8	are available at a discount identify	33.719	4.621
QSRaMfmwAv8	https://www.youtube.com/watch?v=QSRaMfmwAv8	them hold it for longer terms because	35.82	4.739
QSRaMfmwAv8	https://www.youtube.com/watch?v=QSRaMfmwAv8	these stocks have already gone two three	38.34	4.559
QSRaMfmwAv8	https://www.youtube.com/watch?v=QSRaMfmwAv8	year time Corrections so on this video I	40.559	4.261
QSRaMfmwAv8	https://www.youtube.com/watch?v=QSRaMfmwAv8	am going to talk about five specific	42.899	4.201
QSRaMfmwAv8	https://www.youtube.com/watch?v=QSRaMfmwAv8	stocks that I'm buying or I'm likely to	44.82	4.2
QSRaMfmwAv8	https://www.youtube.com/watch?v=QSRaMfmwAv8	buy very near in the future whatever	47.1	3.66
QSRaMfmwAv8	https://www.youtube.com/watch?v=QSRaMfmwAv8	buying selling I am doing I will show	49.02	3.719
QSRaMfmwAv8	https://www.youtube.com/watch?v=QSRaMfmwAv8	you on this video via live clips now	50.76	3.18
QSRaMfmwAv8	https://www.youtube.com/watch?v=QSRaMfmwAv8	many of you will say that you know what	52.739	3.121
QSRaMfmwAv8	https://www.youtube.com/watch?v=QSRaMfmwAv8	you have not shown live investing for a	53.94	3.779
QSRaMfmwAv8	https://www.youtube.com/watch?v=QSRaMfmwAv8	while now have you stopped investing no	55.86	3.66
QSRaMfmwAv8	https://www.youtube.com/watch?v=QSRaMfmwAv8	I invest fairly regularly and I give	57.719	3.36
QSRaMfmwAv8	https://www.youtube.com/watch?v=QSRaMfmwAv8	that comment on the wisdom hatch	59.52	3.539
QSRaMfmwAv8	https://www.youtube.com/watch?v=QSRaMfmwAv8	community and YouTube Community as well	61.079	3.961
QSRaMfmwAv8	https://www.youtube.com/watch?v=QSRaMfmwAv8	so you could consider joining it now in	63.059	3.481
QSRaMfmwAv8	https://www.youtube.com/watch?v=QSRaMfmwAv8	case you are a completely new beginner	65.04	3.36
QSRaMfmwAv8	https://www.youtube.com/watch?v=QSRaMfmwAv8	and you just do not have time to invest	66.54	3.66
QSRaMfmwAv8	https://www.youtube.com/watch?v=QSRaMfmwAv8	in the stock market small case is a	68.4	3.66
QSRaMfmwAv8	https://www.youtube.com/watch?v=QSRaMfmwAv8	wonderful platform where you can go and	70.2	3.779
QSRaMfmwAv8	https://www.youtube.com/watch?v=QSRaMfmwAv8	invest your money in a thematic fashion	72.06	3.72
QSRaMfmwAv8	https://www.youtube.com/watch?v=QSRaMfmwAv8	so you can check some of my small cases	73.979	3.781
QSRaMfmwAv8	https://www.youtube.com/watch?v=QSRaMfmwAv8	there and accordingly take some bits so	75.78	3.659
QSRaMfmwAv8	https://www.youtube.com/watch?v=QSRaMfmwAv8	with that disclaimer out of the way let	77.76	3.24
QSRaMfmwAv8	https://www.youtube.com/watch?v=QSRaMfmwAv8	us kick start our conversation and let	79.439	3.481
QSRaMfmwAv8	https://www.youtube.com/watch?v=QSRaMfmwAv8	me give you a very quick macro Viewpoint	81.0	3.72
QSRaMfmwAv8	https://www.youtube.com/watch?v=QSRaMfmwAv8	that I have and then I will talk about	82.92	3.96
QSRaMfmwAv8	https://www.youtube.com/watch?v=QSRaMfmwAv8	five specific stocks so here you can	84.72	4.38
QSRaMfmwAv8	https://www.youtube.com/watch?v=QSRaMfmwAv8	take a look at the overall priceiness of	86.88	3.84
QSRaMfmwAv8	https://www.youtube.com/watch?v=QSRaMfmwAv8	the Indian market so this is nifty 50	89.1	3.24
QSRaMfmwAv8	https://www.youtube.com/watch?v=QSRaMfmwAv8	chart and what you will notice is that	90.72	4.759
QSRaMfmwAv8	https://www.youtube.com/watch?v=QSRaMfmwAv8	this is 2018 almost right and this is	92.34	5.88
QSRaMfmwAv8	https://www.youtube.com/watch?v=QSRaMfmwAv8	2023 beginning so this is roughly four	95.479	4.901
QSRaMfmwAv8	https://www.youtube.com/watch?v=QSRaMfmwAv8	and a half years and how much has our	98.22	5.7
QSRaMfmwAv8	https://www.youtube.com/watch?v=QSRaMfmwAv8	markets given it's 51 percent so on a	100.38	5.46
QSRaMfmwAv8	https://www.youtube.com/watch?v=QSRaMfmwAv8	kagger basis how much does this come out	103.92	3.72
QSRaMfmwAv8	https://www.youtube.com/watch?v=QSRaMfmwAv8	to be so it would come out to be roughly	105.84	3.84
QSRaMfmwAv8	https://www.youtube.com/watch?v=QSRaMfmwAv8	nine nine and a half percent kagger now	107.64	3.6
QSRaMfmwAv8	https://www.youtube.com/watch?v=QSRaMfmwAv8	you tell me in the comment box and	109.68	3.479
QSRaMfmwAv8	https://www.youtube.com/watch?v=QSRaMfmwAv8	seriously please pause the video and	111.24	3.6
QSRaMfmwAv8	https://www.youtube.com/watch?v=QSRaMfmwAv8	comment below that do you think that	113.159	3.841
QSRaMfmwAv8	https://www.youtube.com/watch?v=QSRaMfmwAv8	markets are currently hyper overvalued	114.84	4.44
QSRaMfmwAv8	https://www.youtube.com/watch?v=QSRaMfmwAv8	the short answer according to me is no I	117.0	3.54
QSRaMfmwAv8	https://www.youtube.com/watch?v=QSRaMfmwAv8	don't think that the market markets are	119.28	4.199
QSRaMfmwAv8	https://www.youtube.com/watch?v=QSRaMfmwAv8	overvalued yes it is 100 correct that a	120.54	4.98
QSRaMfmwAv8	https://www.youtube.com/watch?v=QSRaMfmwAv8	lot of overvalued stocks in the past	123.479	4.5
QSRaMfmwAv8	https://www.youtube.com/watch?v=QSRaMfmwAv8	have corrected or are correcting and are	125.52	4.439
QSRaMfmwAv8	https://www.youtube.com/watch?v=QSRaMfmwAv8	going to correct so with that spirit in	127.979	4.021
QSRaMfmwAv8	https://www.youtube.com/watch?v=QSRaMfmwAv8	mind let me speak about five specific	129.959	4.321
QSRaMfmwAv8	https://www.youtube.com/watch?v=QSRaMfmwAv8	assets that I am bullish about and I am	132.0	4.26
QSRaMfmwAv8	https://www.youtube.com/watch?v=QSRaMfmwAv8	investing my money in or I'm likely to	134.28	3.9
QSRaMfmwAv8	https://www.youtube.com/watch?v=QSRaMfmwAv8	invest my money in so the first talk	136.26	3.9
QSRaMfmwAv8	https://www.youtube.com/watch?v=QSRaMfmwAv8	that I'm going to speak about is D Mart	138.18	3.9
QSRaMfmwAv8	https://www.youtube.com/watch?v=QSRaMfmwAv8	now from the top how much has the stock	140.16	3.96
QSRaMfmwAv8	https://www.youtube.com/watch?v=QSRaMfmwAv8	corrected by it has corrected by roughly	142.08	4.62
QSRaMfmwAv8	https://www.youtube.com/watch?v=QSRaMfmwAv8	35 so a natural question comes that here	144.12	4.38
QSRaMfmwAv8	https://www.youtube.com/watch?v=QSRaMfmwAv8	is dmart going to fall more is it going	146.7	3.42
QSRaMfmwAv8	https://www.youtube.com/watch?v=QSRaMfmwAv8	to rise from this point what is going to	148.5	3.12
QSRaMfmwAv8	https://www.youtube.com/watch?v=QSRaMfmwAv8	happen tomorrow can you write it on a	150.12	3.24
QSRaMfmwAv8	https://www.youtube.com/watch?v=QSRaMfmwAv8	stamp paper and give me no I can't do	151.62	3.54
QSRaMfmwAv8	https://www.youtube.com/watch?v=QSRaMfmwAv8	that and neither can I predict what is	153.36	3.12
QSRaMfmwAv8	https://www.youtube.com/watch?v=QSRaMfmwAv8	going to happen with the stock in the	155.16	3.48
QSRaMfmwAv8	https://www.youtube.com/watch?v=QSRaMfmwAv8	next seven days but what I know for a	156.48	3.899
QSRaMfmwAv8	https://www.youtube.com/watch?v=QSRaMfmwAv8	fact that dmart is a good company there	158.64	3.72
QSRaMfmwAv8	https://www.youtube.com/watch?v=QSRaMfmwAv8	is no fundamental issue with dmart why	160.379	3.781
QSRaMfmwAv8	https://www.youtube.com/watch?v=QSRaMfmwAv8	am I saying is that just quickly go and	162.36	3.659
QSRaMfmwAv8	https://www.youtube.com/watch?v=QSRaMfmwAv8	check what are its profit numbers and	164.16	3.24
QSRaMfmwAv8	https://www.youtube.com/watch?v=QSRaMfmwAv8	sales numbers so let me do that exercise	166.019	3.241
QSRaMfmwAv8	https://www.youtube.com/watch?v=QSRaMfmwAv8	with you and then I will come back to	167.4	4.08
QSRaMfmwAv8	https://www.youtube.com/watch?v=QSRaMfmwAv8	technicals so here is the sales data and	169.26	3.72
QSRaMfmwAv8	https://www.youtube.com/watch?v=QSRaMfmwAv8	you can see that sales has been going up	171.48	3.06
QSRaMfmwAv8	https://www.youtube.com/watch?v=QSRaMfmwAv8	massively profits have been going up	172.98	3.18
QSRaMfmwAv8	https://www.youtube.com/watch?v=QSRaMfmwAv8	massively there has been no problem with	174.54	3.72
QSRaMfmwAv8	https://www.youtube.com/watch?v=QSRaMfmwAv8	sales and profits now the next question	176.16	3.54
QSRaMfmwAv8	https://www.youtube.com/watch?v=QSRaMfmwAv8	that people throw at me is that you know	178.26	3.18
QSRaMfmwAv8	https://www.youtube.com/watch?v=QSRaMfmwAv8	what inflation is high in the economy	179.7	3.78
QSRaMfmwAv8	https://www.youtube.com/watch?v=QSRaMfmwAv8	people are not buying stuff growth is	181.44	4.019
QSRaMfmwAv8	https://www.youtube.com/watch?v=QSRaMfmwAv8	slowing down yes agree but please think	183.48	3.72
QSRaMfmwAv8	https://www.youtube.com/watch?v=QSRaMfmwAv8	about what type of product does dmart	185.459	3.661
QSRaMfmwAv8	https://www.youtube.com/watch?v=QSRaMfmwAv8	sell is it selling like luxury cars	187.2	3.48
QSRaMfmwAv8	https://www.youtube.com/watch?v=QSRaMfmwAv8	luxury watches and people are paying	189.12	4.02
QSRaMfmwAv8	https://www.youtube.com/watch?v=QSRaMfmwAv8	like super premium products no dmart is	190.68	4.44
QSRaMfmwAv8	https://www.youtube.com/watch?v=QSRaMfmwAv8	a cost effective product game what they	193.14	3.9
QSRaMfmwAv8	https://www.youtube.com/watch?v=QSRaMfmwAv8	are playing they simply go out build	195.12	4.259
QSRaMfmwAv8	https://www.youtube.com/watch?v=QSRaMfmwAv8	more stores sell fmcg slash retail	197.04	4.619
QSRaMfmwAv8	https://www.youtube.com/watch?v=QSRaMfmwAv8	products at lower prices and replace it	199.379	3.901
QSRaMfmwAv8	https://www.youtube.com/watch?v=QSRaMfmwAv8	with their own house products that is	201.659	3.121
QSRaMfmwAv8	https://www.youtube.com/watch?v=QSRaMfmwAv8	what they are doing so high inflation	203.28	3.36
QSRaMfmwAv8	https://www.youtube.com/watch?v=QSRaMfmwAv8	High interest rate this that is it going	204.78	4.2
QSRaMfmwAv8	https://www.youtube.com/watch?v=QSRaMfmwAv8	to impact dmat so at least in the next	206.64	4.08
QSRaMfmwAv8	https://www.youtube.com/watch?v=QSRaMfmwAv8	two years it is not going to impact and	208.98	3.6
QSRaMfmwAv8	https://www.youtube.com/watch?v=QSRaMfmwAv8	neither it is impacting the business as	210.72	3.72
QSRaMfmwAv8	https://www.youtube.com/watch?v=QSRaMfmwAv8	of now yes small bumps here and there	212.58	3.18
QSRaMfmwAv8	https://www.youtube.com/watch?v=QSRaMfmwAv8	might keep on happening that you know	214.44	3.24
QSRaMfmwAv8	https://www.youtube.com/watch?v=QSRaMfmwAv8	what there's some supply chain issue or	215.76	4.199
QSRaMfmwAv8	https://www.youtube.com/watch?v=QSRaMfmwAv8	interest rate went up so dmat stopped	217.68	4.44
QSRaMfmwAv8	https://www.youtube.com/watch?v=QSRaMfmwAv8	expanding quite aggressively or they are	219.959	4.14
QSRaMfmwAv8	https://www.youtube.com/watch?v=QSRaMfmwAv8	not able to procure like sasti debt all	222.12	3.479
QSRaMfmwAv8	https://www.youtube.com/watch?v=QSRaMfmwAv8	that stuff will keep on happening and	224.099	3.601
QSRaMfmwAv8	https://www.youtube.com/watch?v=QSRaMfmwAv8	yes it will impact the growth prospects	225.599	4.021
QSRaMfmwAv8	https://www.youtube.com/watch?v=QSRaMfmwAv8	of the firm and that is precisely what	227.7	3.66
QSRaMfmwAv8	https://www.youtube.com/watch?v=QSRaMfmwAv8	has happened with business so from a	229.62	3.24
QSRaMfmwAv8	https://www.youtube.com/watch?v=QSRaMfmwAv8	fundamental standpoint there is no	231.36	3.36
QSRaMfmwAv8	https://www.youtube.com/watch?v=QSRaMfmwAv8	problem with dmart's business now comes	232.86	3.48
QSRaMfmwAv8	https://www.youtube.com/watch?v=QSRaMfmwAv8	the natural question then why why did	234.72	4.439
QSRaMfmwAv8	https://www.youtube.com/watch?v=QSRaMfmwAv8	the stock fell by almost 35 so for that	236.34	4.92
QSRaMfmwAv8	https://www.youtube.com/watch?v=QSRaMfmwAv8	let me go to to the technicals so number	239.159	4.44
QSRaMfmwAv8	https://www.youtube.com/watch?v=QSRaMfmwAv8	one reason why dmart is now falling is	241.26	5.039
QSRaMfmwAv8	https://www.youtube.com/watch?v=QSRaMfmwAv8	this that from the period 2020 all the	243.599	5.7
QSRaMfmwAv8	https://www.youtube.com/watch?v=QSRaMfmwAv8	way till here it gave almost 350 percent	246.299	5.281
QSRaMfmwAv8	https://www.youtube.com/watch?v=QSRaMfmwAv8	runoff so the run-up itself was quite	249.299	4.381
QSRaMfmwAv8	https://www.youtube.com/watch?v=QSRaMfmwAv8	aggressive but if you do these stock	251.58	4.379
QSRaMfmwAv8	https://www.youtube.com/watch?v=QSRaMfmwAv8	analysis from 2018 onwards so let me do	253.68	4.559
QSRaMfmwAv8	https://www.youtube.com/watch?v=QSRaMfmwAv8	that so this is 2018 and if you consider	255.959	4.62
QSRaMfmwAv8	https://www.youtube.com/watch?v=QSRaMfmwAv8	the five-year return on dmart so it has	258.239	5.041
QSRaMfmwAv8	https://www.youtube.com/watch?v=QSRaMfmwAv8	gone up by 127 now many of you would say	260.579	4.021
QSRaMfmwAv8	https://www.youtube.com/watch?v=QSRaMfmwAv8	that okay this is also very high number	263.28	4.08
QSRaMfmwAv8	https://www.youtube.com/watch?v=QSRaMfmwAv8	stock almost giving 127 return in a	264.6	4.62
QSRaMfmwAv8	https://www.youtube.com/watch?v=QSRaMfmwAv8	five-year period okay so homework for	267.36	3.66
QSRaMfmwAv8	https://www.youtube.com/watch?v=QSRaMfmwAv8	you figure out what is the sales growth	269.22	3.9
QSRaMfmwAv8	https://www.youtube.com/watch?v=QSRaMfmwAv8	rate and profit growth rate for dmart is	271.02	5.04
QSRaMfmwAv8	https://www.youtube.com/watch?v=QSRaMfmwAv8	if this 125 number is not justified then	273.12	4.74
QSRaMfmwAv8	https://www.youtube.com/watch?v=QSRaMfmwAv8	dmat technically from a long-term	276.06	3.6
QSRaMfmwAv8	https://www.youtube.com/watch?v=QSRaMfmwAv8	perspective is not a good buy and if the	277.86	3.839
QSRaMfmwAv8	https://www.youtube.com/watch?v=QSRaMfmwAv8	number get Justified then it makes a lot	279.66	4.2
QSRaMfmwAv8	https://www.youtube.com/watch?v=QSRaMfmwAv8	of sense to buy something like dmont now	281.699	3.481
QSRaMfmwAv8	https://www.youtube.com/watch?v=QSRaMfmwAv8	let me show you another interesting	283.86	3.24
QSRaMfmwAv8	https://www.youtube.com/watch?v=QSRaMfmwAv8	point about dmart and this is a	285.18	3.299
QSRaMfmwAv8	https://www.youtube.com/watch?v=QSRaMfmwAv8	technical observation what you will	287.1	3.0
QSRaMfmwAv8	https://www.youtube.com/watch?v=QSRaMfmwAv8	notice is that whenever the stock Falls	288.479	4.201
QSRaMfmwAv8	https://www.youtube.com/watch?v=QSRaMfmwAv8	by roughly 30 percent it gives a run-up	290.1	4.56
QSRaMfmwAv8	https://www.youtube.com/watch?v=QSRaMfmwAv8	for example here you can see that the	292.68	4.5
QSRaMfmwAv8	https://www.youtube.com/watch?v=QSRaMfmwAv8	stock fell by almost 30 then it gave a	294.66	4.44
QSRaMfmwAv8	https://www.youtube.com/watch?v=QSRaMfmwAv8	run-up and how much was this run up so	297.18	3.54
QSRaMfmwAv8	https://www.youtube.com/watch?v=QSRaMfmwAv8	this run up came out to be almost 100	299.1	4.379
QSRaMfmwAv8	https://www.youtube.com/watch?v=QSRaMfmwAv8	percent then it fell again by almost 35	300.72	4.919
QSRaMfmwAv8	https://www.youtube.com/watch?v=QSRaMfmwAv8	percent then it gave another set of run	303.479	4.381
